match_id,point_id,match_date,surface,tournament,round,point_number,shot_index,shot_number_bucket,rally_length_so_far,score_state,set_score,game_score,server,returner,hitter,opponent,hitter_hand,opponent_hand,hitter_is_server,serve_number,serve_direction,serve_outcome,active_string,previous_shot_code,previous_shot_family,previous_shot_direction,previous_shot_target_side,previous_shot_depth,previous_net_state,incoming_wing_proxy,current_raw_code,current_family,current_stroke_type,current_spin,current_direction,current_target_side,current_depth,current_net_state,current_position_flag,approach,net_cord,stop_volley,ending,error_type,point_winner,point_win,side_proxy,side_proxy_confidence,action,action_dtl,context_name
20240104-M-Brisbane-R16-Tomas_Machac-Rinky_Hijikata,20240104-M-Brisbane-R16-Tomas_Machac-Rinky_Hijikata:111,2024-01-04,Hard,Brisbane,R16,111,5,4-5,4,15-15,1-1,0-0,Tomas Machac,Rinky Hijikata,Tomas Machac,Rinky Hijikata,R,R,1,1,4,in_play,4f29f1f1f3d@,f,FH,1.0,deuce,,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,,baseline,,False,False,False,unforced_error,d,Rinky Hijikata,0,deuce,high,DTL,1,fifth_shot_forehand_direction
20240104-M-Brisbane-R16-Tomas_Machac-Rinky_Hijikata,20240104-M-Brisbane-R16-Tomas_Machac-Rinky_Hijikata:178,2024-01-04,Hard,Brisbane,R16,178,5,4-5,4,40-40,1-1,5-5,Tomas Machac,Rinky Hijikata,Tomas Machac,Rinky Hijikata,R,R,1,1,6,in_play,6b29f2f1f1f1f1f1d@,f,FH,1.0,deuce,,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,,baseline,,False,False,False,,,Tomas Machac,1,deuce,high,CC,0,fifth_shot_forehand_direction
20240104-M-United_Cup-QF-Casper_Ruud-Adrian_Mannarino,20240104-M-United_Cup-QF-Casper_Ruud-Adrian_Mannarino:6,2024-01-04,Hard,United Cup,QF,6,5,4-5,4,0-0,0-0,1-0,Adrian Mannarino,Casper Ruud,Adrian Mannarino,Casper Ruud,L,R,1,1,6,in_play,6b38f3b3f3b3f3b3f3b3f3b2f2s2f3b2f2f1b2f2f3b2f3b3f3b3f3f3f2f1s2b3f2f+1m1o3n@,b,BH,3.0,ad,,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,,baseline,,False,False,False,,,Adrian Mannarino,1,ad,high,CC,0,fifth_shot_forehand_direction
20240104-M-United_Cup-QF-Casper_Ruud-Adrian_Mannarino,20240104-M-United_Cup-QF-Casper_Ruud-Adrian_Mannarino:9,2024-01-04,Hard,United Cup,QF,9,5,4-5,4,15-30,0-0,1-0,Adrian Mannarino,Casper Ruud,Adrian Mannarino,Casper Ruud,L,R,1,1,4,in_play,4s29f3b3f3b2b1n@,b,BH,3.0,ad,,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,,baseline,,False,False,False,,,Casper Ruud,0,ad,high,CC,0,fifth_shot_forehand_direction
20240104-M-United_Cup-QF-Casper_Ruud-Adrian_Mannarino,20240104-M-United_Cup-QF-Casper_Ruud-Adrian_Mannarino:14,2024-01-04,Hard,United Cup,QF,14,5,4-5,4,30-15,0-0,2-0,Casper Ruud,Adrian Mannarino,Casper Ruud,Adrian Mannarino,R,L,1,2,6,in_play,6b29f2b1f1b1f3f2s1b1f1b2s2f3b1b;2f2b1f1b1*,b,BH,1.0,deuce,,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,,baseline,,False,False,False,,,Adrian Mannarino,0,deuce,high,CC,0,fifth_shot_forehand_direction
20240104-M-United_Cup-QF-Casper_Ruud-Adrian_Mannarino,20240104-M-United_Cup-QF-Casper_Ruud-Adrian_Mannarino:45,2024-01-04,Hard,United Cup,QF,45,5,4-5,4,30-0,1-0,1-0,Casper Ruud,Adrian Mannarino,Casper Ruud,Adrian Mannarino,R,L,1,2,4,in_play,4b19f2b1f1b1f1b2b3w@,b,BH,1.0,deuce,,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,,baseline,,False,False,False,,,Adrian Mannarino,0,deuce,high,CC,0,fifth_shot_forehand_direction
20240104-M-United_Cup-QF-Casper_Ruud-Adrian_Mannarino,20240104-M-United_Cup-QF-Casper_Ruud-Adrian_Mannarino:46,2024-01-04,Hard,United Cup,QF,46,5,4-5,4,30-15,1-0,1-0,Casper Ruud,Adrian Mannarino,Casper Ruud,Adrian Mannarino,R,L,1,2,4,in_play,4f29f1b1f3f3b3n@,b,BH,1.0,deuce,,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,,baseline,,False,False,False,,,Adrian Mannarino,0,deuce,high,DTL,1,fifth_shot_forehand_direction
20240104-M-United_Cup-QF-Casper_Ruud-Adrian_Mannarino,20240104-M-United_Cup-QF-Casper_Ruud-Adrian_Mannarino:65,2024-01-04,Hard,United Cup,QF,65,5,4-5,4,15-30,1-0,3-1,Adrian Mannarino,Casper Ruud,Adrian Mannarino,Casper Ruud,L,R,1,2,4,in_play,4b28b3s3f3f1n@,s,BH,3.0,ad,,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,,baseline,,False,False,False,,,Adrian Mannarino,1,ad,high,CC,0,fifth_shot_forehand_direction
20240104-M-United_Cup-QF-Casper_Ruud-Adrian_Mannarino,20240104-M-United_Cup-QF-Casper_Ruud-Adrian_Mannarino:85,2024-01-04,Hard,United Cup,QF,85,5,4-5,4,0-0,1-0,5-3,Adrian Mannarino,Casper Ruud,Adrian Mannarino,Casper Ruud,L,R,1,2,5,in_play,5f28f3b3f3d@,b,BH,3.0,ad,,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,,baseline,,False,False,False,unforced_error,d,Casper Ruud,0,ad,high,CC,0,fifth_shot_forehand_direction
20240104-M-United_Cup-QF-Casper_Ruud-Adrian_Mannarino,20240104-M-United_Cup-QF-Casper_Ruud-Adrian_Mannarino:90,2024-01-04,Hard,United Cup,QF,90,5,4-5,4,40-30,1-0,5-3,Adrian Mannarino,Casper Ruud,Adrian Mannarino,Casper Ruud,L,R,1,2,4,in_play,4b39b2f3f3f3*,f,FH,3.0,ad,,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,,baseline,,False,False,False,,,Casper Ruud,0,ad,high,CC,0,fifth_shot_forehand_direction
20240104-M-United_Cup-QF-Casper_Ruud-Adrian_Mannarino,20240104-M-United_Cup-QF-Casper_Ruud-Adrian_Mannarino:98,2024-01-04,Hard,United Cup,QF,98,5,4-5,4,30-15,1-0,5-4,Casper Ruud,Adrian Mannarino,Casper Ruud,Adrian Mannarino,R,L,1,1,6,in_play,6b28f1b1f1f3b2f3b3f3b3f3f1b1f1b1f2f2s2f+3b1*,b,BH,1.0,deuce,,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,,baseline,,False,False,False,,,Casper Ruud,1,deuce,high,CC,0,fifth_shot_forehand_direction
20240104-M-United_Cup-QF-Hubert_Hurkacz-Zhizhen_Zhang,20240104-M-United_Cup-QF-Hubert_Hurkacz-Zhizhen_Zhang:1,2024-01-04,Hard,United Cup,QF,1,5,4-5,4,0-0,0-0,0-0,Hubert Hurkacz,Zhizhen Zhang,Hubert Hurkacz,Zhizhen Zhang,R,R,1,1,4,in_play,4f29f19f!18f39s!3#,f,FH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,9.0,baseline,,False,False,False,,,Hubert Hurkacz,1,deuce,high,DTL,1,fifth_shot_forehand_direction
20240104-M-United_Cup-QF-Hubert_Hurkacz-Zhizhen_Zhang,20240104-M-United_Cup-QF-Hubert_Hurkacz-Zhizhen_Zhang:9,2024-01-04,Hard,United Cup,QF,9,5,4-5,4,15-30,0-0,1-0,Zhizhen Zhang,Hubert Hurkacz,Zhizhen Zhang,Hubert Hurkacz,R,R,1,1,6,in_play,6f!39o=29f17f+39m3d#,f,FH,1.0,deuce,7.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,9.0,baseline,,True,False,False,,,Zhizhen Zhang,1,deuce,high,DTL,1,fifth_shot_forehand_direction
20240104-M-United_Cup-QF-Hubert_Hurkacz-Zhizhen_Zhang,20240104-M-United_Cup-QF-Hubert_Hurkacz-Zhizhen_Zhang:12,2024-01-04,Hard,United Cup,QF,12,5,4-5,4,40-40,0-0,1-0,Zhizhen Zhang,Hubert Hurkacz,Zhizhen Zhang,Hubert Hurkacz,R,R,1,2,6,in_play,6b18f19f19f3n@,f,FH,1.0,deuce,9.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,,baseline,,False,False,False,unforced_error,n,Hubert Hurkacz,0,deuce,high,DTL,1,fifth_shot_forehand_direction
20240104-M-United_Cup-QF-Hubert_Hurkacz-Zhizhen_Zhang,20240104-M-United_Cup-QF-Hubert_Hurkacz-Zhizhen_Zhang:20,2024-01-04,Hard,United Cup,QF,20,5,4-5,4,40-40,0-0,2-0,Hubert Hurkacz,Zhizhen Zhang,Hubert Hurkacz,Zhizhen Zhang,R,R,1,2,6,in_play,6b39b29f19f19f39b38b29f19f38b17f!1w@,f,FH,1.0,deuce,9.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,9.0,baseline,,False,False,False,,,Hubert Hurkacz,1,deuce,high,CC,0,fifth_shot_forehand_direction
20240104-M-United_Cup-QF-Hubert_Hurkacz-Zhizhen_Zhang,20240104-M-United_Cup-QF-Hubert_Hurkacz-Zhizhen_Zhang:21,2024-01-04,Hard,United Cup,QF,21,5,4-5,4,AD-40,0-0,2-0,Hubert Hurkacz,Zhizhen Zhang,Hubert Hurkacz,Zhizhen Zhang,R,R,1,1,4,in_play,4b39b18f17f3d#,f,FH,1.0,deuce,7.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,,baseline,,False,False,False,forced_error,d,Zhizhen Zhang,0,deuce,high,DTL,1,fifth_shot_forehand_direction
20240104-M-United_Cup-QF-Hubert_Hurkacz-Zhizhen_Zhang,20240104-M-United_Cup-QF-Hubert_Hurkacz-Zhizhen_Zhang:37,2024-01-04,Hard,United Cup,QF,37,5,4-5,4,40-30,0-0,3-1,Hubert Hurkacz,Zhizhen Zhang,Hubert Hurkacz,Zhizhen Zhang,R,R,1,1,6,in_play,6r29f19f18f39s2d#,f,FH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,9.0,baseline,,False,False,False,,,Hubert Hurkacz,1,deuce,high,DTL,1,fifth_shot_forehand_direction
20240104-M-United_Cup-QF-Hubert_Hurkacz-Zhizhen_Zhang,20240104-M-United_Cup-QF-Hubert_Hurkacz-Zhizhen_Zhang:59,2024-01-04,Hard,United Cup,QF,59,5,4-5,4,40-15,0-0,5-3,Hubert Hurkacz,Zhizhen Zhang,Hubert Hurkacz,Zhizhen Zhang,R,R,1,1,6,in_play,6b18f17f18f19f29f18f17f28f29f29f39b1n#,f,FH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,9.0,baseline,,False,False,False,,,Zhizhen Zhang,0,deuce,high,CC,0,fifth_shot_forehand_direction
20240104-M-United_Cup-QF-Hubert_Hurkacz-Zhizhen_Zhang,20240104-M-United_Cup-QF-Hubert_Hurkacz-Zhizhen_Zhang:68,2024-01-04,Hard,United Cup,QF,68,5,4-5,4,40-AD,1-0,0-0,Zhizhen Zhang,Hubert Hurkacz,Zhizhen Zhang,Hubert Hurkacz,R,R,1,1,4,in_play,4b27f18f17f+38m2d#,f,FH,1.0,deuce,7.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,8.0,baseline,,True,False,False,,,Zhizhen Zhang,1,deuce,high,DTL,1,fifth_shot_forehand_direction
20240104-M-United_Cup-QF-Hubert_Hurkacz-Zhizhen_Zhang,20240104-M-United_Cup-QF-Hubert_Hurkacz-Zhizhen_Zhang:89,2024-01-04,Hard,United Cup,QF,89,5,4-5,4,40-30,1-0,1-2,Hubert Hurkacz,Zhizhen Zhang,Hubert Hurkacz,Zhizhen Zhang,R,R,1,2,4,in_play,4b37b18r19f39s29f18*,r,FH,1.0,deuce,9.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,9.0,baseline,,False,False,False,,,Hubert Hurkacz,1,deuce,high,DTL,1,fifth_shot_forehand_direction
20240104-M-United_Cup-QF-Hubert_Hurkacz-Zhizhen_Zhang,20240104-M-United_Cup-QF-Hubert_Hurkacz-Zhizhen_Zhang:90,2024-01-04,Hard,United Cup,QF,90,5,4-5,4,0-0,1-0,2-2,Zhizhen Zhang,Hubert Hurkacz,Zhizhen Zhang,Hubert Hurkacz,R,R,1,2,5,in_play,5b29f27f18f1d@,f,FH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,,baseline,,False,False,False,unforced_error,d,Hubert Hurkacz,0,deuce,high,CC,0,fifth_shot_forehand_direction
20240104-M-United_Cup-QF-Hubert_Hurkacz-Zhizhen_Zhang,20240104-M-United_Cup-QF-Hubert_Hurkacz-Zhizhen_Zhang:92,2024-01-04,Hard,United Cup,QF,92,5,4-5,4,15-15,1-0,2-2,Zhizhen Zhang,Hubert Hurkacz,Zhizhen Zhang,Hubert Hurkacz,R,R,1,1,6,in_play,6s29f18r19f+39l3o17f1v3w#,r,FH,1.0,deuce,9.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,9.0,baseline,,True,False,False,,,Hubert Hurkacz,0,deuce,high,DTL,1,fifth_shot_forehand_direction
20240104-M-United_Cup-QF-Hubert_Hurkacz-Zhizhen_Zhang,20240104-M-United_Cup-QF-Hubert_Hurkacz-Zhizhen_Zhang:93,2024-01-04,Hard,United Cup,QF,93,5,4-5,4,15-30,1-0,2-2,Zhizhen Zhang,Hubert Hurkacz,Zhizhen Zhang,Hubert Hurkacz,R,R,1,1,4,in_play,4b38f38b17f+17*,b,BH,1.0,deuce,7.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,7.0,baseline,,True,False,False,winner,,Zhizhen Zhang,1,deuce,high,CC,0,fifth_shot_forehand_direction
20240105-M-Brisbane-QF-Grigor_Dimitrov-Rinky_Hijikata,20240105-M-Brisbane-QF-Grigor_Dimitrov-Rinky_Hijikata:23,2024-01-05,Hard,Brisbane,QF,23,5,4-5,4,15-0,0-0,4-0,Grigor Dimitrov,Rinky Hijikata,Grigor Dimitrov,Rinky Hijikata,R,R,1,2,6,in_play,6f29f1f1f3d#,f,FH,1.0,deuce,,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,,baseline,,False,False,False,forced_error,d,Rinky Hijikata,0,deuce,high,DTL,1,fifth_shot_forehand_direction
20240105-M-Brisbane-QF-Grigor_Dimitrov-Rinky_Hijikata,20240105-M-Brisbane-QF-Grigor_Dimitrov-Rinky_Hijikata:44,2024-01-05,Hard,Brisbane,QF,44,5,4-5,4,15-15,1-0,0-0,Rinky Hijikata,Grigor Dimitrov,Rinky Hijikata,Grigor Dimitrov,R,R,1,1,4,in_play,4f39b1f1f3d@,f,FH,1.0,deuce,,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,,baseline,,False,False,False,unforced_error,d,Grigor Dimitrov,0,deuce,high,DTL,1,fifth_shot_forehand_direction
20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson,20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson:2,2024-01-05,Hard,Brisbane,QF,2,5,4-5,4,15-0,0-0,0-0,Rafael Nadal,Jordan Thompson,Rafael Nadal,Jordan Thompson,L,R,1,1,6,in_play,6f28f38b39f39b37f19w@,b,BH,3.0,ad,9.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,9.0,baseline,,False,False,False,,,Jordan Thompson,0,ad,high,CC,0,fifth_shot_forehand_direction
20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson,20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson:42,2024-01-05,Hard,Brisbane,QF,42,5,4-5,4,15-0,0-0,3-3,Rafael Nadal,Jordan Thompson,Rafael Nadal,Jordan Thompson,L,R,1,1,4,in_play,4b29b28f+38f3n#,f,FH,3.0,ad,8.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,,baseline,,False,False,False,forced_error,n,Jordan Thompson,0,ad,high,CC,0,fifth_shot_forehand_direction
20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson,20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson:50,2024-01-05,Hard,Brisbane,QF,50,5,4-5,4,40-AD,0-0,3-3,Rafael Nadal,Jordan Thompson,Rafael Nadal,Jordan Thompson,L,R,1,1,4,in_play,4b39f38f37f38b+19b1n#,f,FH,3.0,ad,7.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,8.0,baseline,,False,False,False,,,Jordan Thompson,0,ad,high,CC,0,fifth_shot_forehand_direction
20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson,20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson:61,2024-01-05,Hard,Brisbane,QF,61,5,4-5,4,40-30,0-0,4-4,Rafael Nadal,Jordan Thompson,Rafael Nadal,Jordan Thompson,L,R,1,2,5,in_play,c5f27b18f38f37b37f39f38*,f,FH,3.0,ad,8.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,7.0,baseline,,False,False,False,,,Jordan Thompson,0,ad,high,CC,0,fifth_shot_forehand_direction
20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson,20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson:65,2024-01-05,Hard,Brisbane,QF,65,5,4-5,4,AD-40,0-0,4-4,Rafael Nadal,Jordan Thompson,Rafael Nadal,Jordan Thompson,L,R,1,1,5,in_play,5b37r39f39f38f2d@,f,FH,3.0,ad,9.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,8.0,baseline,,False,False,False,,,Rafael Nadal,1,ad,high,CC,0,fifth_shot_forehand_direction
20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson,20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson:83,2024-01-05,Hard,Brisbane,QF,83,5,4-5,4,0-0,1-0,0-0,Rafael Nadal,Jordan Thompson,Rafael Nadal,Jordan Thompson,L,R,1,1,6,in_play,6b19b29f39f37b38f18f18b18f18b38s28f18f2n#,f,FH,3.0,ad,9.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,7.0,baseline,,False,False,False,,,Rafael Nadal,1,ad,high,CC,0,fifth_shot_forehand_direction
20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson,20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson:92,2024-01-05,Hard,Brisbane,QF,92,5,4-5,4,0-0,1-0,1-1,Rafael Nadal,Jordan Thompson,Rafael Nadal,Jordan Thompson,L,R,1,2,5,in_play,5b18b18f39f38b37r3d#,f,FH,3.0,ad,9.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,8.0,baseline,,False,False,False,,,Jordan Thompson,0,ad,high,CC,0,fifth_shot_forehand_direction
20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson,20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson:98,2024-01-05,Hard,Brisbane,QF,98,5,4-5,4,40-40,1-0,1-1,Rafael Nadal,Jordan Thompson,Rafael Nadal,Jordan Thompson,L,R,1,1,5,in_play,5b28f38b39f37b28b17f29f38b28f18r29f+18f3d#,b,BH,3.0,ad,9.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,7.0,baseline,,False,False,False,,,Rafael Nadal,1,ad,high,CC,0,fifth_shot_forehand_direction
20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson,20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson:100,2024-01-05,Hard,Brisbane,QF,100,5,4-5,4,0-0,1-0,2-1,Jordan Thompson,Rafael Nadal,Jordan Thompson,Rafael Nadal,R,L,1,2,5,in_play,5b29b28f19f38f37b38f37b18b29f38w@,f,FH,1.0,deuce,9.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,8.0,baseline,,False,False,False,,,Rafael Nadal,0,deuce,high,DTL,1,fifth_shot_forehand_direction
20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson,20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson:112,2024-01-05,Hard,Brisbane,QF,112,5,4-5,4,15-15,1-0,2-2,Rafael Nadal,Jordan Thompson,Rafael Nadal,Jordan Thompson,L,R,1,2,6,in_play,6b17b19f38f37s3n@,f,FH,3.0,ad,8.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,7.0,baseline,,False,False,False,,,Rafael Nadal,1,ad,high,CC,0,fifth_shot_forehand_direction
20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson,20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson:121,2024-01-05,Hard,Brisbane,QF,121,5,4-5,4,0-0,1-0,3-3,Rafael Nadal,Jordan Thompson,Rafael Nadal,Jordan Thompson,L,R,1,1,6,in_play,6b27f18f37f37b39f18f3d#,f,FH,3.0,ad,7.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,7.0,baseline,,False,False,False,,,Rafael Nadal,1,ad,high,CC,0,fifth_shot_forehand_direction
20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson,20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson:141,2024-01-05,Hard,Brisbane,QF,141,5,4-5,4,0-0,1-0,5-5,Rafael Nadal,Jordan Thompson,Rafael Nadal,Jordan Thompson,L,R,1,1,6,in_play,6b28b19f38f37s19f39*,f,FH,3.0,ad,8.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,7.0,baseline,,False,False,False,,,Rafael Nadal,1,ad,high,CC,0,fifth_shot_forehand_direction
20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson,20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson:147,2024-01-05,Hard,Brisbane,QF,147,5,4-5,4,40-40,1-0,5-5,Rafael Nadal,Jordan Thompson,Rafael Nadal,Jordan Thompson,L,R,1,1,5,in_play,5f19b39b37f37b+19b17*,b,BH,3.0,ad,7.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,7.0,baseline,,False,False,False,,,Rafael Nadal,1,ad,high,CC,0,fifth_shot_forehand_direction
20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson,20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson:148,2024-01-05,Hard,Brisbane,QF,148,5,4-5,4,AD-40,1-0,5-5,Rafael Nadal,Jordan Thompson,Rafael Nadal,Jordan Thompson,L,R,1,2,5,in_play,5f29b28f39f39b19w@,f,FH,3.0,ad,9.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,9.0,baseline,,False,False,False,,,Rafael Nadal,1,ad,high,CC,0,fifth_shot_forehand_direction
20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson,20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson:153,2024-01-05,Hard,Brisbane,QF,153,5,4-5,4,40-15,1-0,6-5,Jordan Thompson,Rafael Nadal,Jordan Thompson,Rafael Nadal,R,L,1,1,4,in_play,4b29f28f19f17b39w@,f,FH,1.0,deuce,9.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,7.0,baseline,,False,False,False,,,Jordan Thompson,1,deuce,high,CC,0,fifth_shot_forehand_direction
20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson,20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson:177,2024-01-05,Hard,Brisbane,QF,177,5,4-5,4,30-15,1-1,0-1,Rafael Nadal,Jordan Thompson,Rafael Nadal,Jordan Thompson,L,R,1,2,5,in_play,5r18b19f39f39b28b38b3n@,f,FH,3.0,ad,9.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,9.0,baseline,,False,False,False,,,Rafael Nadal,1,ad,high,CC,0,fifth_shot_forehand_direction
20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson,20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson:186,2024-01-05,Hard,Brisbane,QF,186,5,4-5,4,40-15,1-1,1-1,Jordan Thompson,Rafael Nadal,Jordan Thompson,Rafael Nadal,R,L,1,2,5,in_play,5b38b38f18f1n#,f,FH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,,baseline,,False,False,False,forced_error,n,Rafael Nadal,0,deuce,high,CC,0,fifth_shot_forehand_direction
20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson,20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson:203,2024-01-05,Hard,Brisbane,QF,203,5,4-5,4,15-0,1-1,2-4,Jordan Thompson,Rafael Nadal,Jordan Thompson,Rafael Nadal,R,L,1,1,4,in_play,4f38b18b18f38f37b18b38b18s2n#,b,BH,1.0,deuce,8.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,8.0,baseline,,False,False,False,,,Jordan Thompson,1,deuce,high,DTL,1,fifth_shot_forehand_direction
20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson,20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson:207,2024-01-05,Hard,Brisbane,QF,207,5,4-5,4,0-0,1-1,2-5,Rafael Nadal,Jordan Thompson,Rafael Nadal,Jordan Thompson,L,R,1,1,5,in_play,5b17s19f38f37b29f1n@,f,FH,3.0,ad,8.0,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,7.0,baseline,,False,False,False,,,Jordan Thompson,0,ad,high,CC,0,fifth_shot_forehand_direction
20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson,20240105-M-Brisbane-QF-Rafael_Nadal-Jordan_Thompson:217,2024-01-05,Hard,Brisbane,QF,217,5,4-5,4,40-30,1-1,3-5,Jordan Thompson,Rafael Nadal,Jordan Thompson,Rafael Nadal,R,L,1,1,6,in_play,6b28f18b17f18b28b38f37b29b38b28f37b29f38b39f38b28b18f28f37b29f28f38f37b38f38b38f18r17s38s19b19f19b2d@,b,BH,1.0,deuce,7.0,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,8.0,baseline,,False,False,False,,,Jordan Thompson,1,deuce,high,CC,0,fifth_shot_forehand_direction
20240105-M-Hong_Kong-QF-Arthur_Fils-Andrey_Rublev,20240105-M-Hong_Kong-QF-Arthur_Fils-Andrey_Rublev:61,2024-01-05,Hard,Hong Kong,QF,61,5,4-5,4,0-0,0-1,1-0,Andrey Rublev,Arthur Fils,Andrey Rublev,Arthur Fils,R,R,1,1,6,in_play,6b18f1f1f1f3b1f3b1*,f,FH,1.0,deuce,,baseline,forehand,f,FH,forehand,DRIVE,1.0,deuce,,baseline,,False,False,False,,,Andrey Rublev,1,deuce,high,CC,0,fifth_shot_forehand_direction
20240105-M-Hong_Kong-QF-Arthur_Fils-Andrey_Rublev,20240105-M-Hong_Kong-QF-Arthur_Fils-Andrey_Rublev:64,2024-01-05,Hard,Hong Kong,QF,64,5,4-5,4,15-30,0-1,1-0,Andrey Rublev,Arthur Fils,Andrey Rublev,Arthur Fils,R,R,1,2,4,in_play,4b37b1f1f3b3b2b2f1f1f3b3b3f1f1r3f3b3b3b3b1f1f3b3b3b3b1f3*,f,FH,1.0,deuce,,baseline,forehand,f,FH,forehand,DRIVE,3.0,ad,,baseline,,False,False,False,,,Arthur Fils,0,deuce,high,DTL,1,fifth_shot_forehand_direction
